location_id,segment_datetime,segment,time_segment,orders_count,prediction,error,abs_error,peak_threshold
69,2026-03-07 04:00:00+03:00,mega,lunch,73.0,58.0229160133288,-14.977083986671197,14.977083986671197,38.0
54,2026-02-22 05:00:00+03:00,medium,afternoon,22.0,7.354316722748745,-14.645683277251255,14.645683277251255,10.0
126,2026-02-19 04:00:00+03:00,high,lunch,41.0,26.689485564217104,-14.310514435782896,14.310514435782896,25.0
69,2026-02-27 04:00:00+03:00,mega,lunch,64.0,49.6914969567637,-14.3085030432363,14.3085030432363,38.0
69,2026-03-29 04:00:00+03:00,mega,lunch,50.0,64.28678281658199,14.28678281658199,14.28678281658199,38.0
7,2026-03-07 04:00:00+03:00,mega,lunch,38.0,23.905415315826062,-14.094584684173938,14.094584684173938,38.0
35,2026-04-05 04:00:00+03:00,mega,lunch,46.0,32.14241215510056,-13.857587844899442,13.857587844899442,38.0
128,2026-02-15 06:00:00+03:00,high,dinner,29.0,15.16554182700474,-13.83445817299526,13.83445817299526,25.0
128,2026-01-27 04:00:00+03:00,high,lunch,35.0,21.274687155245783,-13.725312844754217,13.725312844754217,25.0
54,2026-02-15 06:00:00+03:00,medium,dinner,22.0,8.282105287794286,-13.717894712205714,13.717894712205714,10.0
16,2026-04-09 04:00:00+03:00,medium,lunch,18.0,4.43055658962087,-13.56944341037913,13.56944341037913,10.0
16,2026-02-28 04:00:00+03:00,medium,lunch,18.0,4.4341032339114115,-13.565896766088589,13.565896766088589,10.0
69,2026-02-01 04:00:00+03:00,mega,lunch,48.0,61.546674821602046,13.546674821602046,13.546674821602046,38.0
434,2026-03-08 03:00:00+03:00,medium,morning,23.0,9.476581850024356,-13.523418149975644,13.523418149975644,10.0
128,2026-03-11 06:00:00+03:00,high,dinner,30.0,16.602411389701963,-13.397588610298037,13.397588610298037,25.0
443,2026-04-07 04:00:00+03:00,low,lunch,2.0,15.355652204262826,13.355652204262826,13.355652204262826,1.0
69,2026-02-19 05:00:00+03:00,mega,afternoon,46.0,32.67448919773888,-13.325510802261121,13.325510802261121,38.0
16,2026-02-23 04:00:00+03:00,medium,lunch,20.0,6.808828341939865,-13.191171658060135,13.191171658060135,10.0
2,2026-02-17 04:00:00+03:00,high,lunch,34.0,21.222467447425803,-12.777532552574197,12.777532552574197,25.0
54,2026-02-14 06:00:00+03:00,medium,dinner,19.0,6.256334873953811,-12.743665126046189,12.743665126046189,10.0
128,2026-04-08 06:00:00+03:00,high,dinner,28.0,15.292681547442557,-12.707318452557443,12.707318452557443,25.0
9,2026-02-08 04:00:00+03:00,high,lunch,25.0,12.313522617543356,-12.686477382456644,12.686477382456644,25.0
11,2026-03-22 00:00:00+03:00,medium,deep_night,14.0,26.596970386722063,12.596970386722063,12.596970386722063,10.0
16,2026-02-10 06:00:00+03:00,medium,dinner,15.0,2.43791625940366,-12.56208374059634,12.56208374059634,10.0
54,2026-04-11 04:00:00+03:00,medium,lunch,20.0,7.4842129698347195,-12.515787030165281,12.515787030165281,10.0
